projectID,project_type,extraction_order,date,site_name,filter_replicate,FilterID,vol_filtered_ml,location,location_broad,extraction_date,lat,lon,control,month,year,field_notes,technical_replicate,Cq,target,relative_conc_ng/uL,relative_conc_weighted_by_vol
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,40,3/12/2023,47R,A,20230312 47R A,150,47R,San Luis Wildlife Refuge,3/14/2023,37.263515,-120.837115,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,40,3/12/2023,47R,A,20230312 47R A,150,47R,San Luis Wildlife Refuge,3/14/2023,37.263515,-120.837115,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,41,3/12/2023,47R,B,20230312 47R B,175,47R,San Luis Wildlife Refuge,3/14/2023,37.263515,-120.837115,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,41,3/12/2023,47R,B,20230312 47R B,175,47R,San Luis Wildlife Refuge,3/14/2023,37.263515,-120.837115,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,42,3/12/2023,47R,C,20230312 47R C,150,47R,San Luis Wildlife Refuge,3/14/2023,37.263515,-120.837115,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,42,3/12/2023,47R,C,20230312 47R C,150,47R,San Luis Wildlife Refuge,3/14/2023,37.263515,-120.837115,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,42,3/12/2023,47R,C,20230312 47R C,150,47R,San Luis Wildlife Refuge,3/14/2023,37.263515,-120.837115,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,43,3/12/2023,17R,A,20230312 17R A,100,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,2,35.29821777,LSL/FSL,3.68E-05,3.68E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,43,3/12/2023,17R,A,20230312 17R A,100,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,43,3/12/2023,17R,A,20230312 17R A,100,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,44,3/12/2023,17R,B,20230312 17R B,125,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,44,3/12/2023,17R,B,20230312 17R B,125,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,44,3/12/2023,17R,B,20230312 17R B,125,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,45,3/12/2023,17R,C,20230312 17R C,125,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,45,3/12/2023,17R,C,20230312 17R C,125,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,45,3/12/2023,17R,C,20230312 17R C,125,17R,San Luis Wildlife Refuge,3/14/2023,37.226496,-120.806473,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,46,3/12/2023,9R,A,20230312 9R A,100,9R,San Luis Wildlife Refuge,3/14/2023,37.210803,-120.816903,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,46,3/12/2023,9R,A,20230312 9R A,100,9R,San Luis Wildlife Refuge,3/14/2023,37.210803,-120.816903,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,46,3/12/2023,9R,A,20230312 9R A,100,9R,San Luis Wildlife Refuge,3/14/2023,37.210803,-120.816903,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,47,3/12/2023,9R,B,20230312 9R B,100,9R,San Luis Wildlife Refuge,3/14/2023,37.210803,-120.816903,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,47,3/12/2023,9R,B,20230312 9R B,100,9R,San Luis Wildlife Refuge,3/14/2023,37.210803,-120.816903,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,47,3/12/2023,9R,B,20230312 9R B,100,9R,San Luis Wildlife Refuge,3/14/2023,37.210803,-120.816903,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,48,3/12/2023,9R,C,20230312 9R C,100,9R,San Luis Wildlife Refuge,3/14/2023,37.210803,-120.816903,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,49,3/12/2023,66R,A,20230312 66R A,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,2,33.77902603,LSL/FSL,0.000106077,7.07E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,49,3/12/2023,66R,A,20230312 66R A,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,49,3/12/2023,66R,A,20230312 66R A,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,50,3/12/2023,66R,B,20230312 66R B,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,3,35.54959488,LSL/FSL,3.09E-05,2.06E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,50,3/12/2023,66R,B,20230312 66R B,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,50,3/12/2023,66R,B,20230312 66R B,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,51,3/12/2023,66R,C,20230312 66R C,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,51,3/12/2023,66R,C,20230312 66R C,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,51,3/12/2023,66R,C,20230312 66R C,150,66R,San Luis Wildlife Refuge,3/14/2023,37.239347,-120.821298,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,52,3/12/2023,100R,A,20230312 100R A,125,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,52,3/12/2023,100R,A,20230312 100R A,125,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,52,3/12/2023,100R,A,20230312 100R A,125,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,53,3/12/2023,100R,B,20230312 100R B,150,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,53,3/12/2023,100R,B,20230312 100R B,150,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,53,3/12/2023,100R,B,20230312 100R B,150,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,54,3/12/2023,100R,C,20230312 100R C,125,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,54,3/12/2023,100R,C,20230312 100R C,125,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,54,3/12/2023,100R,C,20230312 100R C,125,100R,San Luis Wildlife Refuge,3/14/2023,37.235094,-120.816912,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,55,3/12/2023,53R,A,20230312 53R A,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,55,3/12/2023,53R,A,20230312 53R A,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,55,3/12/2023,53R,A,20230312 53R A,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,56,3/12/2023,53R,B,20230312 53R B,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,56,3/12/2023,53R,B,20230312 53R B,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,56,3/12/2023,53R,B,20230312 53R B,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,57,3/12/2023,53R,C,20230312 53R C,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,57,3/12/2023,53R,C,20230312 53R C,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,57,3/12/2023,53R,C,20230312 53R C,250,53R,San Luis Wildlife Refuge,3/14/2023,37.22724,-120.82023,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,58,3/12/2023,12R,A,20230312 12R A,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,58,3/12/2023,12R,A,20230312 12R A,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,58,3/12/2023,12R,A,20230312 12R A,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,59,3/12/2023,12R,B,20230312 12R B,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,59,3/12/2023,12R,B,20230312 12R B,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,59,3/12/2023,12R,B,20230312 12R B,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,60,3/12/2023,12R,C,20230312 12R C,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,60,3/12/2023,12R,C,20230312 12R C,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,60,3/12/2023,12R,C,20230312 12R C,150,12R,San Luis Wildlife Refuge,3/14/2023,37.2386,-120.820367,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,61,3/12/2023,49R,A,20230312 49R A,125,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,61,3/12/2023,49R,A,20230312 49R A,125,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,61,3/12/2023,49R,A,20230312 49R A,125,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,62,3/12/2023,49R,B,20230312 49R B,150,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,62,3/12/2023,49R,B,20230312 49R B,150,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,63,3/12/2023,49R,C,20230312 49R C,150,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,63,3/12/2023,49R,C,20230312 49R C,150,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,63,3/12/2023,49R,C,20230312 49R C,150,49R,San Luis Wildlife Refuge,3/14/2023,37.257059,-120.828918,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,64,3/13/2023,87R,A,20230313 87R A,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,3,35.49796677,LSL/FSL,3.20E-05,1.60E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,64,3/13/2023,87R,A,20230313 87R A,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,1,36.05528259,LSL/FSL,2.17E-05,1.08E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,64,3/13/2023,87R,A,20230313 87R A,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,2,36.81612015,LSL/FSL,1.28E-05,6.38E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,65,3/13/2023,87R,B,20230313 87R B,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,65,3/13/2023,87R,B,20230313 87R B,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,65,3/13/2023,87R,B,20230313 87R B,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,66,3/13/2023,87R,C,20230313 87R C,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,66,3/13/2023,87R,C,20230313 87R C,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,66,3/13/2023,87R,C,20230313 87R C,200,87R,San Luis Wildlife Refuge,3/14/2023,37.224505,-120.802942,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,67,3/13/2023,10R,A,20230313 10R A,125,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,1,37.54885864,LSL/FSL,7.65E-06,6.12E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,67,3/13/2023,10R,A,20230313 10R A,125,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,2,37.93973541,LSL/FSL,5.83E-06,4.66E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,67,3/13/2023,10R,A,20230313 10R A,125,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,3,39.02428055,LSL/FSL,2.74E-06,2.19E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,68,3/13/2023,10R,B,20230313 10R B,150,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,1,32.57127762,LSL/FSL,0.000246261,1.64E-06
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,68,3/13/2023,10R,B,20230313 10R B,150,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,2,35.04642105,LSL/FSL,4.38E-05,2.92E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,68,3/13/2023,10R,B,20230313 10R B,150,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,69,3/13/2023,10R,C,20230313 10R C,150,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,2,33.29020691,LSL/FSL,0.000149164,9.94E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,69,3/13/2023,10R,C,20230313 10R C,150,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,69,3/13/2023,10R,C,20230313 10R C,150,10R,San Luis Wildlife Refuge,3/14/2023,37.205998,-120.776278,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,70,3/13/2023,92R,A,20230313 92R A,150,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,70,3/13/2023,92R,A,20230313 92R A,150,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,70,3/13/2023,92R,A,20230313 92R A,150,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,71,3/13/2023,92R,B,20230313 92R B,200,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,71,3/13/2023,92R,B,20230313 92R B,200,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,71,3/13/2023,92R,B,20230313 92R B,200,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,72,3/13/2023,92R,C,20230313 92R C,200,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,72,3/13/2023,92R,C,20230313 92R C,200,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,72,3/13/2023,92R,C,20230313 92R C,200,92R,San Luis Wildlife Refuge,3/14/2023,37.219873,-120.800416,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,73,3/14/2023,EXCT,3,20230314 EXCT 3,NA,Extraction Control,Control,3/14/2023,NA,NA,Control,March,2023,NA,1,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,73,3/14/2023,EXCT,3,20230314 EXCT 3,NA,Extraction Control,Control,3/14/2023,NA,NA,Control,March,2023,NA,2,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,73,3/14/2023,EXCT,3,20230314 EXCT 3,NA,Extraction Control,Control,3/14/2023,NA,NA,Control,March,2023,NA,3,40,LSL/FSL,0,NA
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,74,3/13/2023,24R,A,20230313 24R A,200,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,74,3/13/2023,24R,A,20230313 24R A,200,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,74,3/13/2023,24R,A,20230313 24R A,200,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,75,3/13/2023,24R,B,20230313 24R B,200,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,75,3/13/2023,24R,B,20230313 24R B,200,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,75,3/13/2023,24R,B,20230313 24R B,200,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,76,3/13/2023,24R,C,20230313 24R C,150,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,76,3/13/2023,24R,C,20230313 24R C,150,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,76,3/13/2023,24R,C,20230313 24R C,150,24R,San Luis Wildlife Refuge,3/14/2023,37.22587,-120.805611,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,77,3/13/2023,40R,A,20230313 40R A,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,77,3/13/2023,40R,A,20230313 40R A,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,78,3/13/2023,40R,B,20230313 40R B,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,78,3/13/2023,40R,B,20230313 40R B,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,2,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,78,3/13/2023,40R,B,20230313 40R B,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,79,3/13/2023,40R,C,20230313 40R C,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,2,35.5043869,LSL/FSL,3.18E-05,2.12E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,79,3/13/2023,40R,C,20230313 40R C,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,1,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,79,3/13/2023,40R,C,20230313 40R C,150,40R,San Luis Wildlife Refuge,3/14/2023,37.207606,-120.779469,Sample,March,2023,NA,3,40,LSL/FSL,0,0
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,80,3/13/2023,85R,A,20230313 85R A,150,85R,San Luis Wildlife Refuge,3/14/2023,37.218864,-120.804512,Sample,March,2023,NA,3,36.16669846,LSL/FSL,2.01E-05,1.34E-07
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,80,3/13/2023,85R,A,20230313 85R A,150,85R,San Luis Wildlife Refuge,3/14/2023,37.218864,-120.804512,Sample,March,2023,NA,2,39.31235886,LSL/FSL,2.24E-06,1.49E-08
FWSLOD-2023-Loach Removal San Luis Refuge,eDNA,80,3/13/2023,85R,A,20230313 85R A,150,85R,San Luis Wildlife Refuge,3/14/2023,37.218864,-120.804512,Sample,March,2023,NA,1,40,LSL/FSL,0,0
